날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,마늘거래량,마늘생산량,마늘저장이월량,마늘수입량,마늘수입금액,마늘재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가,마늘가격
2019-08-02,0.1,2.6,28.8,34.2,24.3,75,33,1.3,6.9,132.59,387670,5526,50086,37072,27688,1798.82,1493.52,1352.59,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2929.580888
2019-08-03,0.5,19.2,28.3,34.1,24.2,77,37,1.3,6.8,19.58,387670,5526,50086,37072,27688,1798.3,1493.7,1352.61,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2842.628166
2019-08-05,0.7,29.2,28.8,34.6,24.2,75,35,1.2,6.1,170.96,387670,5526,50086,37072,27688,1798.93,1493.98,1352.72,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2959.10948
2019-08-06,10.9,92.3,27.6,32.1,23.8,75,31,1.9,10.2,120.02,387670,5526,50086,37072,27688,1798.6,1494.13,1352.76,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2695.501546
2019-08-07,14.7,102.3,27.2,32.1,23.8,82,45,1.8,10.1,203.08,387670,5526,50086,37072,27688,1798.61,1494.12,1352.55,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2710.285168
2019-08-08,5.7,71.7,27.6,33.2,24.2,81,45,1.3,8.1,160.36,387670,5526,50086,37072,27688,1796.47,1494.04,1352.47,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2907.339316
2019-08-09,0.1,1.5,28.3,33.6,24.2,77,39,1.2,8.7,149.43,387670,5526,50086,37072,27688,1795.75,1493.77,1352.18,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2709.42881
2019-08-10,0,3.1,28.6,33.4,24.5,73,34,2.1,13.7,79.99,387670,5526,50086,37072,27688,1795.63,1493.63,1351.91,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2775.097866
2019-08-12,15.5,94,27.7,31,25.3,83,42,2.3,14.2,106.42,387670,5526,50086,37072,27688,1795.51,1493.54,1351.73,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2706.411593
2019-08-13,1.2,31.5,28.5,33.7,24.3,77,36,1.6,7.8,127.58,387670,5526,50086,37072,27688,1795.74,1493.54,1351.72,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2384.656148
2019-08-14,1.2,32.4,28.6,33,24.7,76,40,2.1,9.7,135.92,387670,5526,50086,37072,27688,1796.21,1493.45,1351.61,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2454.779442
2019-08-15,15.8,203.7,26.1,29.1,24.2,86,52,2.3,15.3,103.72,387670,5526,50086,37072,27688,1795.62,1493.42,1351.38,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2787.103237
2019-08-16,1.9,14.7,26.4,30.7,23.3,79,40,2.3,14.7,125.35,387670,5526,50086,37072,27688,1795.7,1493.31,1351.44,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2777.712509
2019-08-17,2.1,20.8,26.2,31,22,75,29,2.1,9.5,81.28,387670,5526,50086,37072,27688,1795.57,1493.17,1351.3,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2732.910913
2019-08-19,0.4,16.4,25.1,30.8,20,75,22,1.3,6.9,146.49,387670,5526,50086,37072,27688,1794.77,1493.15,1351.21,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2750.641488
2019-08-20,0.2,7.8,26,30.9,21.7,73,32,1.7,7.8,147.86,387670,5526,50086,37072,27688,1795.35,1493.12,1351.19,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2855.769608
2019-08-21,8.6,52.9,25.8,30.1,22.5,82,38,1.2,9.6,111.69,387670,5526,50086,37072,27688,1795.43,1492.94,1351.04,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2743.544475
2019-08-22,25.2,85.5,25.8,30.3,23,82,27,1.6,12,97.73,387670,5526,50086,37072,27688,1796.37,1493.06,1351.06,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2931.179597
2019-08-23,0,0.2,24.7,29.5,20.8,73,27,1.5,6.5,151.84,387670,5526,50086,37072,27688,1796.76,1493.3,1351.31,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2758.959905
2019-08-24,0,0.5,22.8,27.6,18.9,77,39,1.2,6.3,73.29,387670,5526,50086,37072,27688,1797.41,1493.32,1351.26,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2958.156185
2019-08-26,0.1,23.9,24.3,30,19,75,32,1.4,9.5,363.46,387670,5526,50086,37072,27688,1797.97,1493.73,1351.63,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2893.999114
2019-08-27,16.7,135.7,22.7,25.4,20.5,89,44,1.2,10.9,131.18,387670,5526,50086,37072,27688,1798.56,1493.94,1351.74,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2944.327049
2019-08-28,0.9,93.7,23.8,27.7,21,85,37,1.1,12.8,108.89,387670,5526,50086,37072,27688,1799.53,1494.18,1352.07,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,3080.584386
2019-08-29,4.2,70.7,22.4,25.7,19.9,86,41,1.4,8.9,155.04,387670,5526,50086,37072,27688,1799.27,1494.52,1352.37,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,3040.659267
2019-08-30,0.2,2.9,22.9,28.1,18.6,72,32,1.9,9,129.69,387670,5526,50086,37072,27688,1799.21,1495.13,1352.91,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2786.302311
2019-08-31,0,4.2,22.6,28.5,17.6,74,35,1.4,8.1,123.33,387670,5526,50086,37072,27688,1800.17,1496.68,1354.05,0,-7.3,-0.2,-0.2,0,1.8,0.9,-0.4,2776.228807
2019-09-02,11.4,62,21.6,25.1,19.1,85,29,1.1,13.3,186.64,387670,5526,50086,37072,27688,1817.32,1515.3,1368.44,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2930.168343
2019-09-03,13.1,95.9,22.1,24.8,20.1,91,48,1.2,11.7,172.02,387670,5526,50086,37072,27688,1820.38,1518.61,1371.01,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,3024.113433
2019-09-04,11.9,67.9,23.4,26.2,21.4,93,62,1.3,10.3,140.49,387670,5526,50086,37072,27688,1821.98,1520.36,1372.43,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2942.907066
2019-09-05,22,95,24.2,29,21.8,91,48,1.1,10,154.04,387670,5526,50086,37072,27688,1821.53,1521.11,1372.95,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2989.782526
2019-09-06,2.9,68.8,25.4,28.9,22.1,86,51,1.7,19.7,140.06,387670,5526,50086,37072,27688,1820.75,1522.03,1373.96,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2852.35149
2019-09-07,12.3,100,25.8,29.1,22.6,81,45,4.8,42.1,103.09,387670,5526,50086,37072,27688,1820.84,1522.3,1374.07,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2789.066339
2019-09-08,0.8,30.3,24.6,28.5,21.8,85,50,1.1,10.9,0.25,387670,5526,50086,37072,27688,1822.07,1522.62,1374.28,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,1500
2019-09-09,8,62.9,24.7,28.3,22.4,87,44,1.4,11.6,176.91,387670,5526,50086,37072,27688,1822.24,1522.87,1374.61,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2687.175286
2019-09-10,15.3,216.5,25.4,29.6,22.5,83,41,1.8,13.6,126.49,387670,5526,50086,37072,27688,1821.71,1523.24,1374.85,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2937.383332
2019-09-11,7.4,54.8,23.9,27.8,21.5,85,47,1.9,10.5,109.6,387670,5526,50086,37072,27688,1821.86,1523.9,1375.43,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2943.424097
2019-09-12,5.6,28.3,20.8,23.5,18.6,81,45,2.1,10.2,32.95,387670,5526,50086,37072,27688,1821.33,1524.7,1375.95,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2849.448265
2019-09-16,0.2,4.6,22.4,28.2,18.1,73,26,1.6,9.5,73.45,387670,5526,50086,37072,27688,1821.43,1526.28,1377,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2992.351381
2019-09-17,0,0.1,21.3,27.8,15.5,68,24,1.6,10,123.65,387670,5526,50086,37072,27688,1826.74,1529.08,1379.52,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2694.675072
2019-09-18,0,0,21,27.9,15.4,64,17,1.8,14.2,127.27,387670,5526,50086,37072,27688,1828.84,1531.55,1381.64,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2807.170502
2019-09-19,0,0.5,19.2,25.6,13.5,68,27,1.5,11,120.43,387670,5526,50086,37072,27688,1830.39,1533.21,1383.17,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2750.808022
2019-09-20,0,1.2,19.3,23.7,15,71,33,1.7,9.2,90.92,387670,5526,50086,37072,27688,1831.07,1534.79,1384.56,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2710.308004
2019-09-21,40.1,156,17.8,20.7,16,86,48,2.1,15.3,94.51,387670,5526,50086,37072,27688,1831.43,1536.13,1385.54,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2735.673435
2019-09-23,0.4,61.7,18.1,22.5,14.4,75,27,1.8,25.8,92.42,387670,5526,50086,37072,27688,1832.45,1537.63,1386.98,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2771.598608
2019-09-24,0,0,17.8,25,12.6,77,25,1.2,6.6,113.23,387670,5526,50086,37072,27688,1833.87,1538.93,1387.88,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,3030.866805
2019-09-25,0,0,18.4,24.8,12.6,79,21,1.1,6.7,162.27,387670,5526,50086,37072,27688,1834.9,1540.36,1389.24,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2370.951988
2019-09-26,0,1,20.4,26.2,16,78,31,1.3,7.4,148.57,387670,5526,50086,37072,27688,1836.34,1541.37,1390.01,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2708.032618
2019-09-27,1.5,73,21.4,26.9,16.8,79,26,1.3,7.1,182.2,387670,5526,50086,37072,27688,1835.94,1541.97,1390.63,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2536.394211
2019-09-28,1.8,68.2,22.5,27.4,19.3,84,35,1,6,73.09,387670,5526,50086,37072,27688,1836.27,1542.43,1390.8,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2807.751782
2019-09-30,0.1,38.6,21.6,28.2,16.4,81,24,1,5.2,207.27,387670,5526,50086,37072,27688,1836.45,1543.09,1391.46,-0.4,-8.2,-0.2,-0.2,-1.2,1.5,0.6,-0.9,2851.895658
2019-10-01,9.3,58.9,21.2,24.7,18,89,46,1,10.2,159.02,387670,5526,50086,37072,27688,1836.2,1543.54,1391.75,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2974.449774
2019-10-02,101.9,332.9,20.9,22.7,19.5,94,66,2.2,22.4,128.4,387670,5526,50086,37072,27688,1835.2,1543.49,1391.62,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2959.296635
2019-10-03,27,310,21.8,26.2,18.4,83,45,2.8,22,86.47,387670,5526,50086,37072,27688,1834.61,1543.55,1391.6,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2717.435149
2019-10-04,0.2,17,21.1,26.8,16.9,84,38,1.2,12.1,146.41,387670,5526,50086,37072,27688,1834.41,1543.25,1391.37,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2805.611591
2019-10-05,2.5,57.5,18.8,22.6,15.4,81,46,2,15.3,93.8,387670,5526,50086,37072,27688,1833.05,1543,1390.96,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2700.121884
2019-10-07,8.3,25.6,15.3,17.5,13.6,90,55,1.2,12.9,150.63,387670,5526,50086,37072,27688,1833.23,1542.95,1390.76,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2704.016504
2019-10-08,0.1,1.7,15.6,21.8,9.9,69,21,2.1,13.2,197.21,387670,5526,50086,37072,27688,1832.09,1542.75,1390.47,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2146.832134
2019-10-09,0,0,12.9,21.1,6.3,66,20,1.3,8.7,99.65,387670,5526,50086,37072,27688,1831.47,1542.51,1390.11,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2657.307255
2019-10-10,0,0.7,14.6,21.3,8.2,73,22,0.9,6,95.58,387670,5526,50086,37072,27688,1830.71,1542.27,1389.9,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2728.576322
2019-10-11,0,0.8,17.7,24.7,11.4,69,16,1.7,11.6,117.6,387670,5526,50086,37072,27688,1830.04,1541.98,1389.5,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2795.975016
2019-10-12,0,0.7,17.8,23.1,13.3,62,28,2.9,16.4,99.33,387670,5526,50086,37072,27688,1829.59,1541.72,1389.16,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2837.805362
2019-10-14,2.6,92,14.4,21.2,9,74,31,1.6,14.8,121.21,387670,5526,50086,37072,27688,1829.31,1541.6,1388.93,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2853.94789
2019-10-15,1,14,13.1,18.6,8.3,75,37,1.6,13,146.5,387670,5526,50086,37072,27688,1829.04,1541.4,1388.55,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2881.171858
2019-10-16,0,0,13,20.2,7.8,77,32,1.1,6.5,120.94,387670,5526,50086,37072,27688,1828.79,1541.03,1388.21,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2866.301003
2019-10-17,0,0,13.7,19.8,9.2,77,31,1.2,8.5,112.59,387670,5526,50086,37072,27688,1828.69,1540.69,1387.85,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2722.069214
2019-10-18,4.3,34.5,15,19.3,10.6,81,42,1.6,10.7,158.26,387670,5526,50086,37072,27688,1828.5,1539.96,1387.13,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2617.918626
2019-10-19,0.1,15.9,16,22.4,11.5,80,34,1.3,10.5,110.43,387670,5526,50086,37072,27688,1828.13,1539.59,1386.66,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2930.235327
2019-10-21,0,0,15,22.9,9.1,76,26,1.2,9,87.2,387670,5526,50086,37072,27688,1827.46,1539.27,1386.24,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2673.538342
2019-10-22,0,0.8,15.6,22.8,9.9,75,31,1.3,8.9,102.46,387670,5526,50086,37072,27688,1827.26,1538.83,1385.76,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2824.46727
2019-10-23,0.1,1.4,15.7,19.7,11.6,76,42,1.4,10.3,121.57,387670,5526,50086,37072,27688,1827.33,1538.44,1385.24,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2853.563626
2019-10-24,1.8,55.7,17.2,21.9,13.5,70,26,1.9,12.2,112.12,387670,5526,50086,37072,27688,1827.22,1538.06,1384.93,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2910.52785
2019-10-25,0.3,9.4,16.8,22.6,11.8,72,32,1.6,13.3,100.1,387670,5526,50086,37072,27688,1826.82,1537.72,1384.57,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2959.857978
2019-10-26,0,0.5,12.6,17,8.5,63,21,2.3,14.4,101.3,387670,5526,50086,37072,27688,1825.9,1537.45,1384.2,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2981.319868
2019-10-28,0.2,5,11.1,18.3,3.9,71,19,1.4,10,99.08,387670,5526,50086,37072,27688,1826.53,1537.26,1383.83,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2958.611757
2019-10-29,0.7,7,12.9,18.5,7.8,67,20,1.9,12.5,128.16,387670,5526,50086,37072,27688,1825.48,1536.99,1383.52,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2858.857036
2019-10-30,0,0,10.8,18.1,5.1,68,18,1.4,10.1,173.31,387670,5526,50086,37072,27688,1824.84,1536.81,1383.34,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2831.002296
2019-10-31,0,0,12.9,20.4,5.5,73,24,1.6,10.5,184.58,387670,5526,50086,37072,27688,1824.33,1536.62,1383.13,0,-3.8,-0.3,-0.2,-1,1.7,0.8,-0.3,2685.50039
2019-11-01,0,0,14,21.6,8.5,73,18,1.2,10.7,145.38,387670,5526,50086,37072,27688,1823.64,1536.09,1382.59,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2680.2257
2019-11-02,0,0,13.1,19.8,7.3,78,31,0.9,6.3,109.03,387670,5526,50086,37072,27688,1823.37,1535.8,1382.22,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,3001.225689
2019-11-04,0.1,4.7,12.1,18.7,7.2,76,31,1.2,8.8,140.32,387670,5526,50086,37072,27688,1822.33,1535.6,1382.03,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,3037.487767
2019-11-05,0,0.2,11.3,18.8,5.6,76,22,1.3,8.4,115.73,387670,5526,50086,37072,27688,1821.86,1535.12,1381.52,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2891.916224
2019-11-06,0,0,10.9,18.5,5,72,22,1.1,7.5,165.92,387670,5526,50086,37072,27688,1821.3,1534.76,1381.18,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2509.899435
2019-11-07,0,0.9,10.4,16.8,5.2,65,19,1.8,13.4,112.63,387670,5526,50086,37072,27688,1820.76,1534.42,1380.76,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2925.249467
2019-11-08,0,3.5,7.5,15.2,1.8,59,14,1.4,12.5,179.66,387670,5526,50086,37072,27688,1820.17,1534.33,1380.75,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2415.630666
2019-11-09,0.1,16.1,8.1,17.1,1,61,16,1.2,10.6,129.3,387670,5526,50086,37072,27688,1819.96,1534.22,1380.51,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2930.995576
2019-11-11,1,18.8,11.7,16.7,7.4,74,36,2.2,17.9,144.47,387670,5526,50086,37072,27688,1819.42,1534.28,1380.39,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2919.196517
2019-11-12,0,0.9,9.2,16.3,4.3,75,21,1.1,8.7,173.99,387670,5526,50086,37072,27688,1819.84,1534.38,1380.34,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2890.550651
2019-11-13,2.7,23,8.6,13.5,3.3,75,17,1.8,19.6,150.79,387670,5526,50086,37072,27688,1819.54,1534.43,1380.28,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2774.852381
2019-11-14,0,0.6,3.3,8.4,-1.1,44,10,2.7,20.2,166.19,387670,5526,50086,37072,27688,1819.58,1534.64,1380.18,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2716.443227
2019-11-15,3.3,23.4,6.8,13.5,-1.5,71,21,1.7,12.2,153.28,387670,5526,50086,37072,27688,1819.32,1534.8,1380.27,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2997.623333
2019-11-16,0.3,3.5,10.1,16.9,5,81,17,1.2,7.3,160.38,387670,5526,50086,37072,27688,1819.52,1535.02,1380.14,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2995.711908
2019-11-18,12.8,32.8,8.4,16.2,3,65,15,3.6,22.2,145.75,387670,5526,50086,37072,27688,1819.94,1535.3,1380.13,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2929.61078
2019-11-19,0.1,3.9,3.3,6.8,0.1,57,18,2.7,18.7,139.18,387670,5526,50086,37072,27688,1820.66,1535.36,1379.84,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,3014.983044
2019-11-20,0,0.2,2.2,8.7,-2.5,54,8,1.5,11.7,157.21,387670,5526,50086,37072,27688,1821.61,1535.46,1379.68,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2991.331296
2019-11-21,0,0,4.7,12.1,-3,55,12,1.1,7.8,149.29,387670,5526,50086,37072,27688,1821.39,1535.76,1379.7,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,3016.788766
2019-11-22,0,0,8.9,17.3,2.4,65,16,1.3,8.4,135.04,387670,5526,50086,37072,27688,1821.09,1536.04,1379.78,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2872.828267
2019-11-23,0,0.4,10.4,18.1,4.1,76,33,1.1,7.6,91.67,387670,5526,50086,37072,27688,1821,1536.34,1379.82,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,3083.840955
2019-11-25,2.7,71.1,5.7,10.6,3.1,70,31,2.5,18.5,119.66,387670,5526,50086,37072,27688,1821.53,1536.84,1380,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2752.316761
2019-11-26,0.3,14,7.5,13.4,2.2,73,30,1.3,8.6,124.87,387670,5526,50086,37072,27688,1821.55,1537.09,1380.05,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,3103.640822
2019-11-27,0.8,25.4,6,9.5,2.4,64,28,2,14.1,199.45,387670,5526,50086,37072,27688,1821.49,1537.4,1380.13,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2275.141849
2019-11-28,2.3,52.4,4.6,10.4,0.1,73,29,1.5,14,122.22,387670,5526,50086,37072,27688,1820.68,1537.75,1380.26,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,2897.066552
2019-11-29,0,20,3.1,9.8,-1.5,63,7,1.4,10.5,141.59,387670,5526,50086,37072,27688,1820.96,1538.07,1380.37,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,3012.31499
2019-11-30,0.1,12.2,5.1,12.6,-1.9,63,20,1,8,105.03,387670,5526,50086,37072,27688,1820.76,1538.41,1380.35,0.2,-2.7,-0.2,-0.2,-0.9,1.6,0.6,0.2,3048.271997
2019-12-02,0.2,4.2,3.3,6.7,-0.1,57,21,3.1,20,158.87,387670,5526,50086,37072,27688,1821.91,1539.22,1380.65,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,3003.328222
2019-12-03,0.4,11.7,2,6.4,-3.1,68,26,1.7,16.2,129.87,387670,5526,50086,37072,27688,1822.18,1539.85,1380.94,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,3056.842119
2019-12-04,0.1,2.6,3.9,9.2,-0.6,63,20,1.5,11.5,117.75,387670,5526,50086,37072,27688,1822.65,1540.18,1381.01,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2874.72309
2019-12-05,0,3.3,0,4.6,-4.7,47,6,2.6,14.4,101.75,387670,5526,50086,37072,27688,1822.87,1540.71,1381.15,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2945.42955
2019-12-06,0,2.9,-3.5,2.1,-8.1,46,9,1.9,12.6,147.95,387670,5526,50086,37072,27688,1822.47,1541.4,1381.42,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,3016.080475
2019-12-07,0,1.1,-0.3,5.7,-6.9,63,20,1.6,13.7,74.5,387670,5526,50086,37072,27688,1822.89,1542.28,1381.78,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2572.293783
2019-12-09,0.1,4.5,2.5,9.7,-4.1,71,20,1.2,8.2,161.13,387670,5526,50086,37072,27688,1822.07,1543.34,1382.35,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2778.399279
2019-12-10,0.4,6,6.1,13,1.1,80,27,1.2,8.6,114.69,387670,5526,50086,37072,27688,1821.63,1544.07,1382.64,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2647.019418
2019-12-11,0.3,2.2,6.7,13,1.6,69,22,2.6,16.9,108.24,387670,5526,50086,37072,27688,1822.17,1544.93,1383.08,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2866.822956
2019-12-12,0,0.4,1.4,5.9,-2.7,49,10,2.1,17.3,143.65,387670,5526,50086,37072,27688,1822.53,1545.71,1383.53,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2782.380916
2019-12-13,0.1,3.6,1.2,7.8,-5,57,6,1.2,14,94.44,387670,5526,50086,37072,27688,1822.37,1546.42,1383.96,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2941.636831
2019-12-14,0.4,3.7,3.8,8.7,-0.4,62,15,1.8,13.8,84.51,387670,5526,50086,37072,27688,1822.9,1547.22,1384.33,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2953.394808
2019-12-16,0,2.7,6.7,13.9,0.6,74,30,1,10.2,108.43,387670,5526,50086,37072,27688,1823.31,1548.42,1385.04,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2929.840516
2019-12-17,2.2,16,8,12.1,3.5,84,40,1.6,15.2,126.25,387670,5526,50086,37072,27688,1824.06,1549.25,1385.5,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,3150.489398
2019-12-18,0.3,9.8,4.4,8.4,1.5,70,17,2.1,14.4,133.51,387670,5526,50086,37072,27688,1824.78,1549.87,1385.93,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2916.512763
2019-12-19,0,7.5,1.9,6.7,-1.5,53,13,2.2,14.3,126.52,387670,5526,50086,37072,27688,1824.96,1550.57,1386.36,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2680.793691
2019-12-20,0.1,2.4,0.7,5.3,-3.2,60,17,1.6,13.3,97.95,387670,5526,50086,37072,27688,1824.76,1551.3,1386.88,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2908.525379
2019-12-21,0.1,2.1,-0.1,4.4,-4.5,68,18,1.2,8.8,84.46,387670,5526,50086,37072,27688,1824.88,1552.04,1387.36,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,3038.34054
2019-12-23,0.7,11.2,3.5,8.4,-1.3,75,32,1.5,11.8,107.71,387670,5526,50086,37072,27688,1825.28,1553.15,1388.05,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2918.495112
2019-12-24,0,2.1,1.6,8.6,-2.4,73,13,1.1,8.6,104.53,387670,5526,50086,37072,27688,1825.05,1554.23,1388.82,0.7,-0.8,1.1,-0.2,-0.9,1.6,0.7,1.1,2924.807535
